gender,country,city,stadium,year,date,time_local,lat,lon,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17
Men,Germany,Stuttgart,Mercedes-Benz Arena,2006,06-13,18:00:00,48.79227,9.23203,,,,,,,,,,,,,,,,,
Men,Germany,Berlin,Olympiastadion Berlin,2006,06-13,21:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,Germany,Leipzig,Red Bull Arena,2006,06-14,15:00:00,51.34579,12.34822,,,,,,,,,,,,,,,,,
Men,Germany,Munich,Allianz Arena,2006,06-14,18:00:00,48.21876,11.62475,,,,,,,,,,,,,,,,,
Men,Germany,Dortmund,Signal Iduna Park,2006,06-14,21:00:00,51.49257,7.45184,,,,,,,,,,,,,,,,,
Men,Germany,Gelsenkirchen,Veltins-Arena,2006,06-15,15:00:00,51.55451,7.06759,,,,,,,,,,,,,,,,,
Men,Germany,Nuremberg,Max-Morlock-Stadion,2006,06-15,18:00:00,49.42611,11.12583,,,,,,,,,,,,,,,,,
Men,Germany,Berlin,Olympiastadion Berlin,2006,06-15,21:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,Germany,Gelsenkirchen,Veltins-Arena,2006,06-16,15:00:00,51.55451,7.06759,,,,,,,,,,,,,,,,,
Men,Germany,Stuttgart,Mercedes-Benz Arena,2006,06-16,18:00:00,48.79227,9.23203,,,,,,,,,,,,,,,,,
Men,Germany,Hanover,HDI-Arena,2006,06-16,21:00:00,52.36007,9.7312,,,,,,,,,,,,,,,,,
Men,Germany,Frankfurt,Commerzbank-Arena,2006,06-17,15:00:00,50.06857,8.64546,,,,,,,,,,,,,,,,,
Men,Germany,Cologne,RheinEnergieSTADION,2006,06-17,18:00:00,50.933497,6.874997,,,,,,,,,,,,,,,,,
Men,Germany,Kaiserslautern,Fritz-Walter-Stadion,2006,06-17,21:00:00,49.43471,7.77646,,,,,,,,,,,,,,,,,
Men,Germany,Nuremberg,Max-Morlock-Stadion,2006,06-18,15:00:00,49.42611,11.12583,,,,,,,,,,,,,,,,,
Men,Germany,Munich,Allianz Arena,2006,06-18,18:00:00,48.21876,11.62475,,,,,,,,,,,,,,,,,
Men,Germany,Leipzig,Red Bull Arena,2006,06-18,21:00:00,51.34579,12.34822,,,,,,,,,,,,,,,,,
Men,Germany,Dortmund,Signal Iduna Park,2006,06-19,15:00:00,51.49257,7.45184,,,,,,,,,,,,,,,,,
Men,Germany,Hamburg,Volksparkstadion,2006,06-19,18:00:00,53.58716,9.89862,,,,,,,,,,,,,,,,,
Men,Germany,Stuttgart,Mercedes-Benz Arena,2006,06-19,21:00:00,48.79227,9.23203,,,,,,,,,,,,,,,,,
Men,Germany,Hanover,HDI-Arena,2006,06-20,16:00:00,52.36007,9.7312,,,,,,,,,,,,,,,,,
Men,Germany,Berlin,Olympiastadion Berlin,2006,06-20,16:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,Germany,Kaiserslautern,Fritz-Walter-Stadion,2006,06-20,21:00:00,49.43471,7.77646,,,,,,,,,,,,,,,,,
Men,Germany,Cologne,RheinEnergieSTADION,2006,06-20,21:00:00,50.933497,6.874997,,,,,,,,,,,,,,,,,
Men,Germany,Gelsenkirchen,Veltins-Arena,2006,06-21,16:00:00,51.55451,7.06759,,,,,,,,,,,,,,,,,
Men,Germany,Leipzig,Red Bull Arena,2006,06-21,16:00:00,51.34579,12.34822,,,,,,,,,,,,,,,,,
Men,Germany,Munich,Allianz Arena,2006,06-21,21:00:00,48.21876,11.62475,,,,,,,,,,,,,,,,,
Men,Germany,Frankfurt,Commerzbank-Arena,2006,06-21,21:00:00,50.06857,8.64546,,,,,,,,,,,,,,,,,
Men,Germany,Nuremberg,Max-Morlock-Stadion,2006,06-22,16:00:00,49.42611,11.12583,,,,,,,,,,,,,,,,,
Men,Germany,Hamburg,Volksparkstadion,2006,06-22,16:00:00,53.58716,9.89862,,,,,,,,,,,,,,,,,
Men,Germany,Dortmund,Signal Iduna Park,2006,06-22,21:00:00,51.49257,7.45184,,,,,,,,,,,,,,,,,
Men,Germany,Stuttgart,Mercedes-Benz Arena,2006,06-22,21:00:00,48.79227,9.23203,,,,,,,,,,,,,,,,,
Men,Germany,Kaiserslautern,Fritz-Walter-Stadion,2006,06-23,16:00:00,49.43471,7.77646,,,,,,,,,,,,,,,,,
Men,Germany,Berlin,Olympiastadion Berlin,2006,06-23,16:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,Germany,Cologne,RheinEnergieSTADION,2006,06-23,21:00:00,50.933497,6.874997,,,,,,,,,,,,,,,,,
Men,Germany,Hanover,HDI-Arena,2006,06-23,21:00:00,52.36007,9.7312,,,,,,,,,,,,,,,,,
Men,Germany,Munich,Allianz Arena,2006,06-24,17:00:00,48.21876,11.62475,,,,,,,,,,,,,,,,,
Men,Germany,Leipzig,Red Bull Arena,2006,06-24,21:00:00,51.34579,12.34822,,,,,,,,,,,,,,,,,
Men,Germany,Stuttgart,Mercedes-Benz Arena,2006,06-25,17:00:00,48.79227,9.23203,,,,,,,,,,,,,,,,,
Men,Germany,Nuremberg,Max-Morlock-Stadion,2006,06-25,21:00:00,49.42611,11.12583,,,,,,,,,,,,,,,,,
Men,Germany,Kaiserslautern,Fritz-Walter-Stadion,2006,06-26,17:00:00,49.43471,7.77646,,,,,,,,,,,,,,,,,
Men,Germany,Cologne,RheinEnergieSTADION,2006,06-26,21:00:00,50.933497,6.874997,,,,,,,,,,,,,,,,,
Men,Germany,Dortmund,Signal Iduna Park,2006,06-27,17:00:00,51.49257,7.45184,,,,,,,,,,,,,,,,,
Men,Germany,Hanover,HDI-Arena,2006,06-27,21:00:00,52.36007,9.7312,,,,,,,,,,,,,,,,,
Men,Germany,Berlin,Olympiastadion Berlin,2006,06-30,17:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Men,Germany,Hamburg,Volksparkstadion,2006,06-30,21:00:00,53.58716,9.89862,,,,,,,,,,,,,,,,,
Men,Germany,Gelsenkirchen,Veltins-Arena,2006,07-01,17:00:00,51.55451,7.06759,,,,,,,,,,,,,,,,,
Men,Germany,Frankfurt,Commerzbank-Arena,2006,07-01,21:00:00,50.06857,8.64546,,,,,,,,,,,,,,,,,
Men,Germany,Dortmund,Signal Iduna Park,2006,07-04,21:00:00,51.49257,7.45184,,,,,,,,,,,,,,,,,
Men,Germany,Munich,Allianz Arena,2006,07-05,21:00:00,48.21876,11.62475,,,,,,,,,,,,,,,,,
Men,Germany,Stuttgart,Mercedes-Benz Arena,2006,07-08,21:00:00,48.79227,9.23203,,,,,,,,,,,,,,,,,
Men,Germany,Berlin,Olympiastadion Berlin,2006,07-09,20:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Women,China,Shanghai,Hongkou Stadium,2007,09-10,20:00:00,31.273288,121.476443,,,,,,,,,,,,,,,,,
Women,China,Chengdu,Chengdu Sports Center,2007,09-11,17:00:00,30.660696,104.067057,,,,,,,,,,,,,,,,,
Women,China,Shanghai,Hongkou Stadium,2007,09-11,20:00:00,31.273288,121.476443,,,,,,,,,,,,,,,,,
Women,China,Chengdu,Chengdu Sports Center,2007,09-11,20:00:00,30.660696,104.067057,,,,,,,,,,,,,,,,,
Women,China,Wuhan,Wuhan Stadium,2007,09-12,17:00:00,30.502419,114.166084,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-12,17:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-12,20:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Wuhan,Wuhan Stadium,2007,09-12,20:00:00,30.502419,114.166084,,,,,,,,,,,,,,,,,
Women,China,Chengdu,Chengdu Sports Center,2007,09-14,17:00:00,30.660696,104.067057,,,,,,,,,,,,,,,,,
Women,China,Shanghai,Hongkou Stadium,2007,09-14,17:00:00,31.273288,121.476443,,,,,,,,,,,,,,,,,
Women,China,Shanghai,Hongkou Stadium,2007,09-14,20:00:00,31.273288,121.476443,,,,,,,,,,,,,,,,,
Women,China,Chengdu,Chengdu Sports Center,2007,09-14,20:00:00,30.660696,104.067057,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-15,17:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Wuhan,Wuhan Stadium,2007,09-15,17:00:00,30.502419,114.166084,,,,,,,,,,,,,,,,,
Women,China,Wuhan,Wuhan Stadium,2007,09-15,20:00:00,30.502419,114.166084,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-15,20:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-17,20:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Chengdu,Chengdu Sports Center,2007,09-17,20:00:00,30.660696,104.067057,,,,,,,,,,,,,,,,,
Women,China,Tianjin,Tianjin Olympic Centre Stadium,2007,09-18,20:00:00,39.073435,117.169504,,,,,,,,,,,,,,,,,
Women,China,Shanghai,Hongkou Stadium,2007,09-18,20:00:00,31.273288,121.476443,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-20,17:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Chengdu,Chengdu Sports Center,2007,09-20,17:00:00,30.660696,104.067057,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-20,20:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Tianjin,Tianjin Olympic Centre Stadium,2007,09-20,20:00:00,39.073435,117.169504,,,,,,,,,,,,,,,,,
Women,China,Wuhan,Wuhan Stadium,2007,09-22,17:00:00,30.502419,114.166084,,,,,,,,,,,,,,,,,
Women,China,Tianjin,Tianjin Olympic Centre Stadium,2007,09-22,20:00:00,39.073435,117.169504,,,,,,,,,,,,,,,,,
Women,China,Wuhan,Wuhan Stadium,2007,09-23,17:00:00,30.502419,114.166084,,,,,,,,,,,,,,,,,
Women,China,Tianjin,Tianjin Olympic Centre Stadium,2007,09-23,20:00:00,39.073435,117.169504,,,,,,,,,,,,,,,,,
Women,China,Tianjin,Tianjin Olympic Centre Stadium,2007,09-26,20:00:00,39.073435,117.169504,,,,,,,,,,,,,,,,,
Women,China,Hangzhou,Yellow Dragon Stadium,2007,09-27,20:00:00,30.268442,120.128818,,,,,,,,,,,,,,,,,
Women,China,Shanghai,Hongkou Stadium,2007,09-30,17:00:00,31.273288,121.476443,,,,,,,,,,,,,,,,,
Women,China,Shanghai,Hongkou Stadium,2007,09-30,20:00:00,31.273288,121.476443,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,06-11,16:00:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,06-11,20:30:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,06-12,13:30:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Emirates Airline Park,2010,06-12,16:00:00,-26.19752,28.06077,,,,,,,,,,,,,,,,,
Men,South Africa,Rustenburg,Royal Bafokeng Stadium,2010,06-12,20:30:00,-25.5786,27.1607,,,,,,,,,,,,,,,,,
Men,South Africa,Polokwane,Peter Mokaba Stadium,2010,06-13,13:30:00,-23.924689,29.468765,,,,,,,,,,,,,,,,,
Men,South Africa,Pretoria,Loftus Versfeld Stadium,2010,06-13,16:00:00,-25.75333,28.22278,,,,,,,,,,,,,,,,,
Men,South Africa,Durban,Moses Mabhida Stadium,2010,06-13,20:30:00,-29.82944,31.03028,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,06-14,13:30:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Men,South Africa,Bloemfontein,Toyota Stadium,2010,06-14,16:00:00,-29.11729,26.20885,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,06-14,20:30:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Rustenburg,Royal Bafokeng Stadium,2010,06-15,13:30:00,-25.5786,27.1607,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,06-15,16:00:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Emirates Airline Park,2010,06-15,20:30:00,-26.19752,28.06077,,,,,,,,,,,,,,,,,
Men,South Africa,Nelspruit,Mbombela Stadium,2010,06-16,13:30:00,-25.46172,30.929689,,,,,,,,,,,,,,,,,
Men,South Africa,Durban,Moses Mabhida Stadium,2010,06-16,16:00:00,-29.82944,31.03028,,,,,,,,,,,,,,,,,
Men,South Africa,Pretoria,Loftus Versfeld Stadium,2010,06-16,20:30:00,-25.75333,28.22278,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,06-17,13:30:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Men,South Africa,Bloemfontein,Toyota Stadium,2010,06-17,16:00:00,-29.11729,26.20885,,,,,,,,,,,,,,,,,
Men,South Africa,Polokwane,Peter Mokaba Stadium,2010,06-17,20:30:00,-23.924689,29.468765,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,06-18,13:30:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Emirates Airline Park,2010,06-18,16:00:00,-26.19752,28.06077,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,06-18,20:30:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Durban,Moses Mabhida Stadium,2010,06-19,13:30:00,-29.82944,31.03028,,,,,,,,,,,,,,,,,
Men,South Africa,Rustenburg,Royal Bafokeng Stadium,2010,06-19,16:00:00,-25.5786,27.1607,,,,,,,,,,,,,,,,,
Men,South Africa,Pretoria,Loftus Versfeld Stadium,2010,06-19,20:30:00,-25.75333,28.22278,,,,,,,,,,,,,,,,,
Men,South Africa,Bloemfontein,Toyota Stadium,2010,06-20,13:30:00,-29.11729,26.20885,,,,,,,,,,,,,,,,,
Men,South Africa,Nelspruit,Mbombela Stadium,2010,06-20,16:00:00,-25.46172,30.929689,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,06-20,20:30:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,06-21,13:30:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,06-21,16:00:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Emirates Airline Park,2010,06-21,20:30:00,-26.19752,28.06077,,,,,,,,,,,,,,,,,
Men,South Africa,Rustenburg,Royal Bafokeng Stadium,2010,06-22,16:00:00,-25.5786,27.1607,,,,,,,,,,,,,,,,,
Men,South Africa,Bloemfontein,Toyota Stadium,2010,06-22,16:00:00,-29.11729,26.20885,,,,,,,,,,,,,,,,,
Men,South Africa,Durban,Moses Mabhida Stadium,2010,06-22,20:30:00,-29.82944,31.03028,,,,,,,,,,,,,,,,,
Men,South Africa,Polokwane,Peter Mokaba Stadium,2010,06-22,20:30:00,-23.924689,29.468765,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,06-23,16:00:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Pretoria,Loftus Versfeld Stadium,2010,06-23,16:00:00,-25.75333,28.22278,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,06-23,20:30:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Men,South Africa,Nelspruit,Mbombela Stadium,2010,06-23,20:30:00,-25.46172,30.929689,,,,,,,,,,,,,,,,,
Men,South Africa,Polokwane,Peter Mokaba Stadium,2010,06-24,16:00:00,-23.924689,29.468765,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Emirates Airline Park,2010,06-24,16:00:00,-26.19752,28.06077,,,,,,,,,,,,,,,,,
Men,South Africa,Rustenburg,Royal Bafokeng Stadium,2010,06-24,20:30:00,-25.5786,27.1607,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,06-24,20:30:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Durban,Moses Mabhida Stadium,2010,06-25,16:00:00,-29.82944,31.03028,,,,,,,,,,,,,,,,,
Men,South Africa,Nelspruit,Mbombela Stadium,2010,06-25,16:00:00,-25.46172,30.929689,,,,,,,,,,,,,,,,,
Men,South Africa,Pretoria,Loftus Versfeld Stadium,2010,06-25,20:30:00,-25.75333,28.22278,,,,,,,,,,,,,,,,,
Men,South Africa,Bloemfontein,Toyota Stadium,2010,06-25,20:30:00,-29.11729,26.20885,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,06-26,16:00:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Rustenburg,Royal Bafokeng Stadium,2010,06-26,20:30:00,-25.5786,27.1607,,,,,,,,,,,,,,,,,
Men,South Africa,Bloemfontein,Toyota Stadium,2010,06-27,16:00:00,-29.11729,26.20885,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,06-27,20:30:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Men,South Africa,Durban,Moses Mabhida Stadium,2010,06-28,16:00:00,-29.82944,31.03028,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Emirates Airline Park,2010,06-28,20:30:00,-26.19752,28.06077,,,,,,,,,,,,,,,,,
Men,South Africa,Pretoria,Loftus Versfeld Stadium,2010,06-29,16:00:00,-25.75333,28.22278,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,06-29,20:30:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,07-02,16:00:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,07-02,20:30:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,07-03,16:00:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Emirates Airline Park,2010,07-03,20:30:00,-26.19752,28.06077,,,,,,,,,,,,,,,,,
Men,South Africa,Cape Town,Cape Town Stadium,2010,07-06,20:30:00,-33.90346,18.41115,,,,,,,,,,,,,,,,,
Men,South Africa,Durban,Moses Mabhida Stadium,2010,07-07,20:30:00,-29.82944,31.03028,,,,,,,,,,,,,,,,,
Men,South Africa,Port Elizabeth,Nelson Mandela Bay Stadium,2010,07-10,20:30:00,-33.93778,25.59889,,,,,,,,,,,,,,,,,
Men,South Africa,Johannesburg,Soccer City,2010,07-11,20:30:00,-26.23481,27.98235,,,,,,,,,,,,,,,,,
Women,Germany,Sinsheim,PreZero Arena,2011,06-26,15:00:00,49.2392,8.8886,,,,,,,,,,,,,,,,,
Women,Germany,Berlin,Olympiastadion Berlin,2011,06-26,18:00:00,52.51472,13.23944,,,,,,,,,,,,,,,,,
Women,Germany,Bochum,Vonovia Ruhrstadion,2011,06-27,15:00:00,51.4906,7.2358,,,,,,,,,,,,,,,,,
Women,Germany,Wolfsburg,Volkswagen Arena,2011,06-27,18:00:00,52.4319,10.8036,,,,,,,,,,,,,,,,,
Women,Germany,Leverkusen,BayArena,2011,06-28,15:00:00,51.036914,7.00238,,,,,,,,,,,,,,,,,
Women,Germany,Dresden,DDV-Stadion,2011,06-28,18:15:00,51.0398,13.7501,,,,,,,,,,,,,,,,,
Women,Germany,Augsburg,WWK Arena,2011,06-29,15:00:00,48.3236,10.8862,,,,,,,,,,,,,,,,,
Women,Germany,Moenchengladbach,Stadion im Borussia-Park,2011,06-29,18:15:00,51.1746,6.3851,,,,,,,,,,,,,,,,,
Women,Germany,Bochum,Vonovia Ruhrstadion,2011,06-30,18:00:00,51.4906,7.2358,,,,,,,,,,,,,,,,,
Women,Germany,Frankfurt,Commerzbank-Arena,2011,06-30,20:45:00,50.06857,8.64546,,,,,,,,,,,,,,,,,
Women,Germany,Leverkusen,BayArena,2011,07-01,15:00:00,51.036914,7.00238,,,,,,,,,,,,,,,,,
Women,Germany,Dresden,DDV-Stadion,2011,07-01,18:15:00,51.0398,13.7501,,,,,,,,,,,,,,,,,
Women,Germany,Augsburg,WWK Arena,2011,07-02,14:00:00,48.3236,10.8862,,,,,,,,,,,,,,,,,
Women,Germany,Sinsheim,PreZero Arena,2011,07-02,18:00:00,49.2392,8.8886,,,,,,,,,,,,,,,,,
Women,Germany,Bochum,Vonovia Ruhrstadion,2011,07-03,14:00:00,51.4906,7.2358,,,,,,,,,,,,,,,,,
Women,Germany,Wolfsburg,Volkswagen Arena,2011,07-03,18:15:00,52.4319,10.8036,,,,,,,,,,,,,,,,,
Women,Germany,Augsburg,WWK Arena,2011,07-05,18:15:00,48.3236,10.8862,,,,,,,,,,,,,,,,,
Women,Germany,Sinsheim,PreZero Arena,2011,07-05,18:15:00,49.2392,8.8886,,,,,,,,,,,,,,,,,
Women,Germany,Moenchengladbach,Stadion im Borussia-Park,2011,07-05,20:45:00,51.1746,6.3851,,,,,,,,,,,,,,,,,
Women,Germany,Dresden,DDV-Stadion,2011,07-05,20:45:00,51.0398,13.7501,,,,,,,,,,,,,,,,,
Women,Germany,Leverkusen,BayArena,2011,07-06,18:00:00,51.036914,7.00238,,,,,,,,,,,,,,,,,
Women,Germany,Frankfurt,Commerzbank-Arena,2011,07-06,18:00:00,50.06857,8.64546,,,,,,,,,,,,,,,,,
Women,Germany,Bochum,Vonovia Ruhrstadion,2011,07-06,20:45:00,51.4906,7.2358,,,,,,,,,,,,,,,,,
Women,Germany,Wolfsburg,Volkswagen Arena,2011,07-06,20:45:00,52.4319,10.8036,,,,,,,,,,,,,,,,,
Women,Germany,Leverkusen,BayArena,2011,07-09,18:00:00,51.036914,7.00238,,,,,,,,,,,,,,,,,
Women,Germany,Wolfsburg,Volkswagen Arena,2011,07-09,20:45:00,52.4319,10.8036,,,,,,,,,,,,,,,,,
Women,Germany,Augsburg,WWK Arena,2011,07-10,13:00:00,48.3236,10.8862,,,,,,,,,,,,,,,,,
Women,Germany,Dresden,DDV-Stadion,2011,07-10,17:30:00,51.0398,13.7501,,,,,,,,,,,,,,,,,
Women,Germany,Moenchengladbach,Stadion im Borussia-Park,2011,07-13,18:00:00,51.1746,6.3851,,,,,,,,,,,,,,,,,
Women,Germany,Frankfurt,Commerzbank-Arena,2011,07-13,20:45:00,50.06857,8.64546,,,,,,,,,,,,,,,,,
Women,Germany,Sinsheim,PreZero Arena,2011,07-16,17:30:00,49.2392,8.8886,,,,,,,,,,,,,,,,,
Women,Germany,Frankfurt,Commerzbank-Arena,2011,07-17,20:45:00,50.06857,8.64546,,,,,,,,,,,,,,,,,
Men,Brazil,Sao Paulo,Arena Corinthians,2014,06-12,17:00:00,-23.54556,-46.474,,,,,,,,,,,,,,,,,
Men,Brazil,Natal,Arena das Dunas,2014,06-13,13:00:00,-5.8289,-35.2139,,,,,,,,,,,,,,,,,
Men,Brazil,Salvador,Itaipava Arena Fonte Nova,2014,06-13,16:00:00,-12.97882,-38.50425,,,,,,,,,,,,,,,,,
Men,Brazil,Cuiabá,Arena Pantanal,2014,06-13,18:00:00,-15.604,-56.12161,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Estádio Governador Magalhães Pinto,2014,06-14,13:00:00,-19.8595,-43.9692,,,,,,,,,,,,,,,,,
Men,Brazil,Fortaleza,Estádio Castelão,2014,06-14,16:00:00,-3.8044,-38.5202,,,,,,,,,,,,,,,,,
Men,Brazil,Manaus,Arena da Amazônia,2014,06-14,18:00:00,-3.08311,-60.02811,,,,,,,,,,,,,,,,,
Men,Brazil,Recife,Itaipava Arena Pernambuco,2014,06-14,22:00:00,-8.0407,-35.0082,,,,,,,,,,,,,,,,,
Men,Brazil,Brasília,Estádio Nacional de Brasília,2014,06-15,13:00:00,-15.7834,-47.8928,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estádio José Pinheiro Borba,2014,06-15,16:00:00,-30.0594,-51.235,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estadio Jornalista Mário Filho,2014,06-15,19:00:00,-22.912333,-43.229886,,,,,,,,,,,,,,,,,
Men,Brazil,Salvador,Itaipava Arena Fonte Nova,2014,06-16,13:00:00,-12.97882,-38.50425,,,,,,,,,,,,,,,,,
Men,Brazil,Curitiba,Estádio Joaquim Américo Guimarães,2014,06-16,16:00:00,-25.447261,-49.2778,,,,,,,,,,,,,,,,,
Men,Brazil,Natal,Arena das Dunas,2014,06-16,19:00:00,-5.8289,-35.2139,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Estádio Governador Magalhães Pinto,2014,06-17,13:00:00,-19.8595,-43.9692,,,,,,,,,,,,,,,,,
Men,Brazil,Fortaleza,Estádio Castelão,2014,06-17,16:00:00,-3.8044,-38.5202,,,,,,,,,,,,,,,,,
Men,Brazil,Cuiabá,Arena Pantanal,2014,06-17,18:00:00,-15.604,-56.12161,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estádio José Pinheiro Borba,2014,06-18,13:00:00,-30.0594,-51.235,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estadio Jornalista Mário Filho,2014,06-18,16:00:00,-22.912333,-43.229886,,,,,,,,,,,,,,,,,
Men,Brazil,Manaus,Arena da Amazônia,2014,06-18,18:00:00,-3.08311,-60.02811,,,,,,,,,,,,,,,,,
Men,Brazil,Brasília,Estádio Nacional de Brasília,2014,06-19,13:00:00,-15.7834,-47.8928,,,,,,,,,,,,,,,,,
Men,Brazil,Sao Paulo,Arena Corinthians,2014,06-19,16:00:00,-23.54556,-46.474,,,,,,,,,,,,,,,,,
Men,Brazil,Natal,Arena das Dunas,2014,06-19,19:00:00,-5.8289,-35.2139,,,,,,,,,,,,,,,,,
Men,Brazil,Recife,Itaipava Arena Pernambuco,2014,06-20,13:00:00,-8.0407,-35.0082,,,,,,,,,,,,,,,,,
Men,Brazil,Salvador,Itaipava Arena Fonte Nova,2014,06-20,16:00:00,-12.97882,-38.50425,,,,,,,,,,,,,,,,,
Men,Brazil,Curitiba,Estádio Joaquim Américo Guimarães,2014,06-20,19:00:00,-25.447261,-49.2778,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Estádio Governador Magalhães Pinto,2014,06-21,13:00:00,-19.8595,-43.9692,,,,,,,,,,,,,,,,,
Men,Brazil,Fortaleza,Estádio Castelão,2014,06-21,16:00:00,-3.8044,-38.5202,,,,,,,,,,,,,,,,,
Men,Brazil,Cuiabá,Arena Pantanal,2014,06-21,18:00:00,-15.604,-56.12161,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estadio Jornalista Mário Filho,2014,06-22,13:00:00,-22.912333,-43.229886,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estádio José Pinheiro Borba,2014,06-22,16:00:00,-30.0594,-51.235,,,,,,,,,,,,,,,,,
