venue,tour,city,country,lat,lon,year,wbgt_sun
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1944,19.02
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1945,20.38
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1946,19.68
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1947,22.42
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1948,19.71
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1949,19.86
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1950,21.73
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1951,20.27
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1952,20.08
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1953,20.16
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1954,18.18
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1955,19.98
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1956,18.35
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1957,21.27
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1958,19.63
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1959,21.66
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1960,19.27
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1961,19.31
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1962,18.33
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1963,20.55
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1964,20.82
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1965,18.66
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1966,20.12
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1967,20.88
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1968,19.67
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1969,20.24
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1970,20.2
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1971,19.56
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1972,19.46
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1973,20.29
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1974,18.33
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1975,20.3
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1976,21.57
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1977,18.86
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1978,18.6
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1979,19.16
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1980,18.5
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1981,18.92
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1982,21.05
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1983,21.62
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1984,18.02
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1985,18.7
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1986,20.11
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1987,18.83
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1988,18.74
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1989,20.14
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1990,19.34
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1991,18.99
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1992,21.22
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1993,19.38
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1994,22.28
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1995,21.43
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1996,19.5
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1997,20.34
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1998,19.39
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,1999,20.89
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2000,19.5
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2001,20.41
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2002,20.75
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2003,22.83
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2004,20.13
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2005,21.33
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2006,23.41
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2007,20.66
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2008,21.01
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2009,20.36
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2010,22.31
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2011,19.41
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2012,19.67
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2013,21.25
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2014,21.82
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2015,20.66
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2016,21.62
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2017,21.57
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2018,22.77
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2019,22.69
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2020,20.65
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2021,22.38
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2022,21.73
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2023,21.38
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2024,20.98
1974|Westfalenstadion,1974,Dortmund,West Germany,51.4925,7.45167,2025,22.53
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1940,15.43
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1941,16.28
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1942,15.34
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1943,18.12
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1944,17.91
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1945,16.09
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1946,16.03
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1947,17.16
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1948,17.39
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1949,16.86
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1950,16.05
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1951,17.14
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1952,13.61
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1953,17.73
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1954,15.58
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1955,16.95
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1956,15.48
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1957,15.38
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1958,17.69
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1959,15.31
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1960,15.91
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1961,15.96
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1962,16.7
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1963,16.78
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1964,15.07
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1965,19.8
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1966,17.14
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1967,12.13
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1968,14.95
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1969,16.38
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1970,14.55
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1971,13.06
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1972,16.51
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1973,16.9
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1974,16.06
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1975,18.07
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1976,15.44
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1977,16.97
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1978,15.86
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1979,16.56
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1980,14.76
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1981,15.12
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1982,15.39
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1983,14.59
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1984,13.35
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1985,17.45
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1986,17.23
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1987,16.63
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1988,15.24
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1989,17.62
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1990,15.92
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1991,15.66
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1992,17.23
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1993,16.05
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1994,16.87
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1995,15.55
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1996,15.28
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1997,15.57
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1998,16.45
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,1999,15.01
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2000,16.16
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2001,16.89
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2002,16.03
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2003,17.26
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2004,17.09
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2005,17.02
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2006,16.97
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2007,15.8
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2008,15.19
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2009,16.37
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2010,15.92
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2011,15.28
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2012,16.35
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2013,17.44
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2014,16.82
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2015,17.41
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2016,15.11
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2017,17.96
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2018,15.51
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2019,17.44
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2020,16.52
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2021,15.48
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2022,15.3
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2023,17.55
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2024,18.28
1978|Estadio Gigante de Arroyito,1978,Rosario,Argentina,-32.913997,-60.674567,2025,15.49
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1940,14.7
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1941,15.41
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1942,13.62
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1943,16.74
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1944,15.94
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1945,14.56
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1946,14.72
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1947,15.94
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1948,16.0
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1949,15.54
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1950,14.97
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1951,15.95
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1952,12.84
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1953,16.42
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1954,14.56
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1955,16.12
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1956,14.01
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1957,14.17
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1958,15.98
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1959,14.14
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1960,14.8
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1961,14.89
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1962,15.42
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1963,15.46
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1964,13.54
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1965,18.56
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1966,15.79
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1967,11.31
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1968,14.41
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1969,15.53
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1970,13.98
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1971,12.46
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1972,15.24
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1973,15.58
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1974,14.05
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1975,16.75
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1976,13.89
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1977,15.62
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1978,14.24
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1979,15.4
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1980,13.76
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1981,13.77
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1982,14.08
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1983,13.33
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1984,12.07
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1985,15.93
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1986,16.01
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1987,15.37
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1988,13.65
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1989,16.36
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1990,14.45
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1991,13.67
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1992,16.11
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1993,14.51
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1994,15.34
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1995,14.14
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1996,13.67
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1997,14.62
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1998,15.23
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,1999,14.28
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2000,15.61
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2001,15.72
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2002,14.28
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2003,15.77
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2004,16.0
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2005,16.53
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2006,15.59
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2007,14.29
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2008,14.28
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2009,14.62
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2010,15.14
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2011,14.41
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2012,14.96
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2013,15.94
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2014,15.48
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2015,15.87
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2016,13.76
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2017,16.59
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2018,14.39
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2019,16.31
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2020,15.9
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2021,14.69
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2022,14.11
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2023,16.21
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2024,16.67
1978|Estadio Jose Amalfitani,1978,Buenos Aires,Argentina,-34.635375,-58.520711,2025,14.34
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1940,12.17
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1941,12.26
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1942,10.92
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1943,14.21
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1944,13.33
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1945,11.35
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1946,11.67
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1947,13.34
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1948,13.57
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1949,12.98
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1950,13.11
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1951,13.61
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1952,11.51
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1953,14.24
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1954,12.25
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1955,13.46
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1956,11.9
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1957,12.2
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1958,13.09
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1959,12.15
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1960,12.27
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1961,12.78
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1962,12.92
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1963,13.2
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1964,11.32
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1965,15.47
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1966,13.35
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1967,10.43
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1968,12.49
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1969,13.2
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1970,11.94
1978|Estadio Jose Maria Minella,1978,Mar del Plata,Argentina,-38.017944,-57.582333,1971,10.62
